"no","ingredients","cnt","total","ratio","filename"
5505,"Adobo All Purpose Seasoning",1,535670,1.86682099053522e-06,"train_test"
5506,"lambrusco",1,535670,1.86682099053522e-06,"train_test"
5507,"barramundi fillets",1,535670,1.86682099053522e-06,"train_test"
5508,"longaniza",1,535670,1.86682099053522e-06,"train_test"
5509,"candied citron peel",1,535670,1.86682099053522e-06,"train_test"
5510,"McCormick Ground White Pepper",1,535670,1.86682099053522e-06,"train_test"
5511,"McCormick Poppy Seed",1,535670,1.86682099053522e-06,"train_test"
5512,"dhaniya powder",1,535670,1.86682099053522e-06,"train_test"
5513,"Hidden ValleyR Original RanchR Spicy Ranch Dressing",1,535670,1.86682099053522e-06,"train_test"
5514,"veal kidneys",1,535670,1.86682099053522e-06,"train_test"
5515,"crusty loaf",1,535670,1.86682099053522e-06,"train_test"
5516,"pasta wagon wheel",1,535670,1.86682099053522e-06,"train_test"
5517,"franks",1,535670,1.86682099053522e-06,"train_test"
5518,"seafood breader",1,535670,1.86682099053522e-06,"train_test"
5519,"sparkling sangria tradicional",1,535670,1.86682099053522e-06,"train_test"
5520,"champagne grapes",1,535670,1.86682099053522e-06,"train_test"
5521,"Knudsen Light Sour Cream",1,535670,1.86682099053522e-06,"train_test"
5522,"prepared coleslaw",1,535670,1.86682099053522e-06,"train_test"
5523,"A Taste of Thai Rice Noodles",1,535670,1.86682099053522e-06,"train_test"
5524,"asakusa nori",1,535670,1.86682099053522e-06,"train_test"
5525,"dark creme de cacao",1,535670,1.86682099053522e-06,"train_test"
5526,"organic granulated sugar",1,535670,1.86682099053522e-06,"train_test"
5527,"satsuma juice",1,535670,1.86682099053522e-06,"train_test"
5528,"fermented bean curd",1,535670,1.86682099053522e-06,"train_test"
5529,"Estancia Pinot Noir",1,535670,1.86682099053522e-06,"train_test"
5530,"distilled malt vinegar",1,535670,1.86682099053522e-06,"train_test"
5531,"poundcake",1,535670,1.86682099053522e-06,"train_test"
5532,"blueberry pie filling",1,535670,1.86682099053522e-06,"train_test"
5533,"braising beef",1,535670,1.86682099053522e-06,"train_test"
5534,"piment despelette",1,535670,1.86682099053522e-06,"train_test"
5535,"strawberry yogurt",1,535670,1.86682099053522e-06,"train_test"
5536,"corn niblets",1,535670,1.86682099053522e-06,"train_test"
5537,"leg of veal",1,535670,1.86682099053522e-06,"train_test"
5538,"sodium free chicken broth",1,535670,1.86682099053522e-06,"train_test"
5539,"pinhead oatmeal",1,535670,1.86682099053522e-06,"train_test"
5540,"oil of orange",1,535670,1.86682099053522e-06,"train_test"
5541,"beer batter",1,535670,1.86682099053522e-06,"train_test"
5542,"low-fat vegetarian chili with beans",1,535670,1.86682099053522e-06,"train_test"
5543,"peach vodka",1,535670,1.86682099053522e-06,"train_test"
5544,"salted roasted pecans",1,535670,1.86682099053522e-06,"train_test"
5545,"grana",1,535670,1.86682099053522e-06,"train_test"
5546,"cabbage head",1,535670,1.86682099053522e-06,"train_test"
5547,"sugarcane juice",1,535670,1.86682099053522e-06,"train_test"
5548,"buttermilk ranch dressing",1,535670,1.86682099053522e-06,"train_test"
5549,"opo squash",1,535670,1.86682099053522e-06,"train_test"
5550,"rich turkey stock",1,535670,1.86682099053522e-06,"train_test"
5551,"mild sausage",1,535670,1.86682099053522e-06,"train_test"
5552,"knorr italian side   creami garlic shell",1,535670,1.86682099053522e-06,"train_test"
5553,"fresh spinach leaves, rins and pat dry",1,535670,1.86682099053522e-06,"train_test"
5554,"banana bread",1,535670,1.86682099053522e-06,"train_test"
5555,"chocolate chip cookie dough ice cream",1,535670,1.86682099053522e-06,"train_test"
5556,"Conimex Wok Olie",1,535670,1.86682099053522e-06,"train_test"
5557,"Conimex Woksaus Specials Vietnamese Gember Knoflook",1,535670,1.86682099053522e-06,"train_test"
5558,"raw prawn",1,535670,1.86682099053522e-06,"train_test"
5559,"kosher wine",1,535670,1.86682099053522e-06,"train_test"
5560,"rape",1,535670,1.86682099053522e-06,"train_test"
5561,"dried arbol chile",1,535670,1.86682099053522e-06,"train_test"
5562,"boneless beef round steak",1,535670,1.86682099053522e-06,"train_test"
5563,"chicken chorizo sausages",1,535670,1.86682099053522e-06,"train_test"
5564,"mini pepperoni slices",1,535670,1.86682099053522e-06,"train_test"
5565,"Velveeta Cheese Spread",1,535670,1.86682099053522e-06,"train_test"
5566,"anise basil",1,535670,1.86682099053522e-06,"train_test"
5567,"India Pale Ale",1,535670,1.86682099053522e-06,"train_test"
5568,"green soybeans",1,535670,1.86682099053522e-06,"train_test"
5569,"morsels",1,535670,1.86682099053522e-06,"train_test"
5570,"low sodium pinto beans",1,535670,1.86682099053522e-06,"train_test"
5571,"seafood base",1,535670,1.86682099053522e-06,"train_test"
5572,"DeLallo Extra Virgin Olive Oil",1,535670,1.86682099053522e-06,"train_test"
5573,"chilcostle chile",1,535670,1.86682099053522e-06,"train_test"
5574,"Johnsonville Hot & Spicy Breakfast Links",1,535670,1.86682099053522e-06,"train_test"
5575,"turkey mince",1,535670,1.86682099053522e-06,"train_test"
5576,"pork tenderloin medallions",1,535670,1.86682099053522e-06,"train_test"
5577,"marshmallow vodka",1,535670,1.86682099053522e-06,"train_test"
5578,"gluten-free rolled oats",1,535670,1.86682099053522e-06,"train_test"
5579,"medium whole wheat tortillas",1,535670,1.86682099053522e-06,"train_test"
5580,"blue curacao",1,535670,1.86682099053522e-06,"train_test"
5581,"corn muffin",1,535670,1.86682099053522e-06,"train_test"
5582,"shaved chocolate",1,535670,1.86682099053522e-06,"train_test"
5583,"blackcurrant syrup",1,535670,1.86682099053522e-06,"train_test"
5584,"high-fructose corn syrup",1,535670,1.86682099053522e-06,"train_test"
5585,"Johnsonville Andouille Fully Cooked Sausage",1,535670,1.86682099053522e-06,"train_test"
5586,"Klondike Rose red skin potato",1,535670,1.86682099053522e-06,"train_test"
5587,"red anjou pears",1,535670,1.86682099053522e-06,"train_test"
5588,"vanilla glaze",1,535670,1.86682099053522e-06,"train_test"
5589,"preshred low fat mozzarella chees",1,535670,1.86682099053522e-06,"train_test"
5590,"dried mango",1,535670,1.86682099053522e-06,"train_test"
5591,"sweet & sour stir fry sauce",1,535670,1.86682099053522e-06,"train_test"
5592,"leek tops",1,535670,1.86682099053522e-06,"train_test"
5593,"Swanson Vegetable Broth",1,535670,1.86682099053522e-06,"train_test"
5594,"whole wheat bread flour",1,535670,1.86682099053522e-06,"train_test"
5595,"lamb seasoning",1,535670,1.86682099053522e-06,"train_test"
5596,"empanada wrappers",1,535670,1.86682099053522e-06,"train_test"
5597,"ikura",1,535670,1.86682099053522e-06,"train_test"
5598,"maifun",1,535670,1.86682099053522e-06,"train_test"
5599,"freeze-dried strawberries",1,535670,1.86682099053522e-06,"train_test"
5600,"kalamata olive halves",1,535670,1.86682099053522e-06,"train_test"
5601,"Asian sweet chili sauce",1,535670,1.86682099053522e-06,"train_test"
5602,"dried barberries",1,535670,1.86682099053522e-06,"train_test"
5603,"lobster stock",1,535670,1.86682099053522e-06,"train_test"
5604,"apple schnapps",1,535670,1.86682099053522e-06,"train_test"
5605,"sorghum molasses",1,535670,1.86682099053522e-06,"train_test"
5606,"butter flavor vegetable shortening",1,535670,1.86682099053522e-06,"train_test"
5607,"canned peas and carrots",1,535670,1.86682099053522e-06,"train_test"
5608,"foccacia",1,535670,1.86682099053522e-06,"train_test"
5609,"whole wheat spaghettini",1,535670,1.86682099053522e-06,"train_test"
5610,"Robert Mondavi Fume Blanc",1,535670,1.86682099053522e-06,"train_test"
5611,"cod cheeks",1,535670,1.86682099053522e-06,"train_test"
5612,"frozen basil",1,535670,1.86682099053522e-06,"train_test"
5613,"red wine vinaigrette",1,535670,1.86682099053522e-06,"train_test"
5614,"fruit puree",1,535670,1.86682099053522e-06,"train_test"
5615,"chinese wolfberries",1,535670,1.86682099053522e-06,"train_test"
5616,"light cream or half and half",1,535670,1.86682099053522e-06,"train_test"
5617,"lipton green tea bag",1,535670,1.86682099053522e-06,"train_test"
5618,"Cavenders Greek Seasoning",1,535670,1.86682099053522e-06,"train_test"
5619,"gravy mix mushroom",1,535670,1.86682099053522e-06,"train_test"
5620,"vegetable fats",1,535670,1.86682099053522e-06,"train_test"
5621,"Ortega Tostada Shells",1,535670,1.86682099053522e-06,"train_test"
5622,"high gluten bread flour",1,535670,1.86682099053522e-06,"train_test"
5623,"sheepshead",1,535670,1.86682099053522e-06,"train_test"
5624,"pimenton de la vera",1,535670,1.86682099053522e-06,"train_test"
5625,"cooking salt",1,535670,1.86682099053522e-06,"train_test"
5626,"lipton recip secret golden onion soup mix",1,535670,1.86682099053522e-06,"train_test"
5627,"green tomato relish",1,535670,1.86682099053522e-06,"train_test"
5628,"asian black bean sauce",1,535670,1.86682099053522e-06,"train_test"
5629,"jumbo macaroni shells",1,535670,1.86682099053522e-06,"train_test"
5630,"low sodium low fat pasta sauce",1,535670,1.86682099053522e-06,"train_test"
5631,"miso sesame grilling sauce",1,535670,1.86682099053522e-06,"train_test"
5632,"cross rib roast",1,535670,1.86682099053522e-06,"train_test"
5633,"Elmlea Single Light",1,535670,1.86682099053522e-06,"train_test"
5634,"Flora Buttery",1,535670,1.86682099053522e-06,"train_test"
5635,"smithfield ham",1,535670,1.86682099053522e-06,"train_test"
5636,"haloumi",1,535670,1.86682099053522e-06,"train_test"
5637,"garlic naan",1,535670,1.86682099053522e-06,"train_test"
5638,"pork sausage links",1,535670,1.86682099053522e-06,"train_test"
5639,"almond oil",1,535670,1.86682099053522e-06,"train_test"
5640,"chocolate leaves",1,535670,1.86682099053522e-06,"train_test"
5641,"leftover steak",1,535670,1.86682099053522e-06,"train_test"
5642,"low fat graham cracker crumbs",1,535670,1.86682099053522e-06,"train_test"
5643,"macarons",1,535670,1.86682099053522e-06,"train_test"
5644,"low-fat bottled italian dressing",1,535670,1.86682099053522e-06,"train_test"
5645,"whole wheat pasta shells",1,535670,1.86682099053522e-06,"train_test"
5646,"cuttlefish",1,535670,1.86682099053522e-06,"train_test"
5647,"red mustard",1,535670,1.86682099053522e-06,"train_test"
5648,"fine grain salt",1,535670,1.86682099053522e-06,"train_test"
5649,"BertolliR Arrabbiata Sauce",1,535670,1.86682099053522e-06,"train_test"
5650,"crushed saltines",1,535670,1.86682099053522e-06,"train_test"
5651,"tomato jam",1,535670,1.86682099053522e-06,"train_test"
5652,"wondra",1,535670,1.86682099053522e-06,"train_test"
5653,"goat milk feta",1,535670,1.86682099053522e-06,"train_test"
5654,"hillshire farms low fat sausage",1,535670,1.86682099053522e-06,"train_test"
5655,"salted seaweed",1,535670,1.86682099053522e-06,"train_test"
5656,"dumpling dough",1,535670,1.86682099053522e-06,"train_test"
5657,"red vinegar",1,535670,1.86682099053522e-06,"train_test"
5658,"fresh dates",1,535670,1.86682099053522e-06,"train_test"
5659,"long green chilies",1,535670,1.86682099053522e-06,"train_test"
5660,"candied bacon",1,535670,1.86682099053522e-06,"train_test"
5661,"scones",1,535670,1.86682099053522e-06,"train_test"
5662,"cassava root flour",1,535670,1.86682099053522e-06,"train_test"
5663,"royal olives",1,535670,1.86682099053522e-06,"train_test"
5664,"San Marzano Diced Tomatoes",1,535670,1.86682099053522e-06,"train_test"
5665,"Wish-Bone Light Italian Dressing",1,535670,1.86682099053522e-06,"train_test"
5666,"pot pie",1,535670,1.86682099053522e-06,"train_test"
5667,"barley grits",1,535670,1.86682099053522e-06,"train_test"
5668,"instant chicken bouillon",1,535670,1.86682099053522e-06,"train_test"
5669,"tamarind puree",1,535670,1.86682099053522e-06,"train_test"
5670,"shoulder steak",1,535670,1.86682099053522e-06,"train_test"
5671,"shortbread",1,535670,1.86682099053522e-06,"train_test"
5672,"orchid",1,535670,1.86682099053522e-06,"train_test"
5673,"extra lean minced beef",1,535670,1.86682099053522e-06,"train_test"
5674,"tuscan sausage",1,535670,1.86682099053522e-06,"train_test"
5675,"Vegeta Seasoning",1,535670,1.86682099053522e-06,"train_test"
5676,"Martha White Cornbread Mix",1,535670,1.86682099053522e-06,"train_test"
5677,"food gel",1,535670,1.86682099053522e-06,"train_test"
5678,"icing mix",1,535670,1.86682099053522e-06,"train_test"
5679,"poured fondant",1,535670,1.86682099053522e-06,"train_test"
5680,"dark turkey meat",1,535670,1.86682099053522e-06,"train_test"
5681,"Ragu Sauce",1,535670,1.86682099053522e-06,"train_test"
5682,"honey liqueur",1,535670,1.86682099053522e-06,"train_test"
5683,"ricard",1,535670,1.86682099053522e-06,"train_test"
5684,"filipino eggplant",1,535670,1.86682099053522e-06,"train_test"
5685,"cured meats",1,535670,1.86682099053522e-06,"train_test"
5686,"fat free whipped topping",1,535670,1.86682099053522e-06,"train_test"
5687,"truffle butter",1,535670,1.86682099053522e-06,"train_test"
5688,"brownie layer",1,535670,1.86682099053522e-06,"train_test"
5689,"chocolate ice cream mix",1,535670,1.86682099053522e-06,"train_test"
5690,"back ribs",1,535670,1.86682099053522e-06,"train_test"
5691,"darjeeling tea leaves",1,535670,1.86682099053522e-06,"train_test"
5692,"wasabe",1,535670,1.86682099053522e-06,"train_test"
5693,"reduced sodium garbanzos",1,535670,1.86682099053522e-06,"train_test"
5694,"semi-soft cheese",1,535670,1.86682099053522e-06,"train_test"
5695,"frozen orange juice concentrate, thawed and undiluted",1,535670,1.86682099053522e-06,"train_test"
5696,"low fat mild Italian turkey sausage",1,535670,1.86682099053522e-06,"train_test"
5697,"angled loofah",1,535670,1.86682099053522e-06,"train_test"
5698,"regular chicken broth",1,535670,1.86682099053522e-06,"train_test"
5699,"Tyson Crispy Chicken Strips",1,535670,1.86682099053522e-06,"train_test"
5700,"crabapples",1,535670,1.86682099053522e-06,"train_test"
5701,"moose",1,535670,1.86682099053522e-06,"train_test"
5702,"less sodium reduced fat ham",1,535670,1.86682099053522e-06,"train_test"
5703,"proscuitto di parma",1,535670,1.86682099053522e-06,"train_test"
5704,"reduced sodium canned chicken broth",1,535670,1.86682099053522e-06,"train_test"
5705,"mandarin juice",1,535670,1.86682099053522e-06,"train_test"
5706,"low sodium stock",1,535670,1.86682099053522e-06,"train_test"
5707,"savoy cabbage leaves",1,535670,1.86682099053522e-06,"train_test"
5708,"BREAKSTONE'S Sour Cream",1,535670,1.86682099053522e-06,"train_test"
5709,"red chard",1,535670,1.86682099053522e-06,"train_test"
5710,"whole grain spelt flour",1,535670,1.86682099053522e-06,"train_test"
5711,"amontillado sherry",1,535670,1.86682099053522e-06,"train_test"
5712,"butter salt",1,535670,1.86682099053522e-06,"train_test"
5713,"prune puree",1,535670,1.86682099053522e-06,"train_test"
5714,"burgundy snails",1,535670,1.86682099053522e-06,"train_test"
5715,"whole wheat seasoned breadcrumbs",1,535670,1.86682099053522e-06,"train_test"
5716,"rusk",1,535670,1.86682099053522e-06,"train_test"
5717,"whole wheat orzo",1,535670,1.86682099053522e-06,"train_test"
5718,"Mission Yellow Corn Tortillas",1,535670,1.86682099053522e-06,"train_test"
5719,"petrale sole",1,535670,1.86682099053522e-06,"train_test"
5720,"lowfat plain greekstyl yogurt",1,535670,1.86682099053522e-06,"train_test"
5721,"boneless skinless chicken tenderloins",1,535670,1.86682099053522e-06,"train_test"
5722,"country crock honey spread",1,535670,1.86682099053522e-06,"train_test"
5723,"kingfish",1,535670,1.86682099053522e-06,"train_test"
5724,"accompaniment",1,535670,1.86682099053522e-06,"train_test"
5725,"pound cake mix",1,535670,1.86682099053522e-06,"train_test"
5726,"indian flat bread",1,535670,1.86682099053522e-06,"train_test"
5727,"havarti",1,535670,1.86682099053522e-06,"train_test"
5728,"spiny lobsters",1,535670,1.86682099053522e-06,"train_test"
5729,"yam noodles",1,535670,1.86682099053522e-06,"train_test"
5730,"red vinegar white white, wine,",1,535670,1.86682099053522e-06,"train_test"
5731,"skinned boned duck breast halves",1,535670,1.86682099053522e-06,"train_test"
5732,"white creme de cacao",1,535670,1.86682099053522e-06,"train_test"
5733,"goose liver",1,535670,1.86682099053522e-06,"train_test"
5734,"graviera",1,535670,1.86682099053522e-06,"train_test"
5735,"Marshmallow Fluff",1,535670,1.86682099053522e-06,"train_test"
5736,"mojo marinade",1,535670,1.86682099053522e-06,"train_test"
5737,"pink salt",1,535670,1.86682099053522e-06,"train_test"
5738,"refrigerated chocolate chip cookie dough",1,535670,1.86682099053522e-06,"train_test"
5739,"San Marzano Crushed Tomatoes",1,535670,1.86682099053522e-06,"train_test"
5740,"wine syrup",1,535670,1.86682099053522e-06,"train_test"
5741,"bear",1,535670,1.86682099053522e-06,"train_test"
5742,"falafel",1,535670,1.86682099053522e-06,"train_test"
5743,"seafood glaze",1,535670,1.86682099053522e-06,"train_test"
5744,"granita",1,535670,1.86682099053522e-06,"train_test"
5745,"smoked bratwurst",1,535670,1.86682099053522e-06,"train_test"
5746,"cabernet",1,535670,1.86682099053522e-06,"train_test"
5747,"Saffron Road Vegetable Broth",1,535670,1.86682099053522e-06,"train_test"
5748,"vegan yogurt",1,535670,1.86682099053522e-06,"train_test"
5749,"buttermilk self-rising white cornmeal mix",1,535670,1.86682099053522e-06,"train_test"
5750,"canned salmon",1,535670,1.86682099053522e-06,"train_test"
5751,"ciabatta buns",1,535670,1.86682099053522e-06,"train_test"
5752,"thai black glutinous rice",1,535670,1.86682099053522e-06,"train_test"
5753,"chipped beef",1,535670,1.86682099053522e-06,"train_test"
5754,"chourico",1,535670,1.86682099053522e-06,"train_test"
5755,"imitation vanilla flavoring",1,535670,1.86682099053522e-06,"train_test"
5756,"skinless haddock",1,535670,1.86682099053522e-06,"train_test"
5757,"whole wheat uncooked lasagna noodles",1,535670,1.86682099053522e-06,"train_test"
5758,"toasted sunflower seeds",1,535670,1.86682099053522e-06,"train_test"
5759,"energy drink",1,535670,1.86682099053522e-06,"train_test"
5760,"Velveeta Queso Blanco",1,535670,1.86682099053522e-06,"train_test"
5761,"frozen mini ravioli",1,535670,1.86682099053522e-06,"train_test"
5762,"oat groats",1,535670,1.86682099053522e-06,"train_test"
5763,"cones",1,535670,1.86682099053522e-06,"train_test"
5764,"portuguese rolls",1,535670,1.86682099053522e-06,"train_test"
5765,"nacho cheese tortilla chips",1,535670,1.86682099053522e-06,"train_test"
5766,"MazolaR Chicken Flavor Bouillon Powder",1,535670,1.86682099053522e-06,"train_test"
5767,"Spice Islands Bay Leaves",1,535670,1.86682099053522e-06,"train_test"
5768,"nam prik",1,535670,1.86682099053522e-06,"train_test"
5769,"ranch dip",1,535670,1.86682099053522e-06,"train_test"
5770,"knorr pasta side",1,535670,1.86682099053522e-06,"train_test"
5771,"skinless chicken breast fillets",1,535670,1.86682099053522e-06,"train_test"
5772,"green pesto",1,535670,1.86682099053522e-06,"train_test"
5773,"schnapps",1,535670,1.86682099053522e-06,"train_test"
5774,"honey graham crackers",1,535670,1.86682099053522e-06,"train_test"
5775,"Toulouse sausage",1,535670,1.86682099053522e-06,"train_test"
5776,"popcorn chicken",1,535670,1.86682099053522e-06,"train_test"
5777,"pork shanks",1,535670,1.86682099053522e-06,"train_test"
5778,"goma",1,535670,1.86682099053522e-06,"train_test"
5779,"panch phoran",1,535670,1.86682099053522e-06,"train_test"
5780,"organic soy sauce",1,535670,1.86682099053522e-06,"train_test"
5781,"instant chicken bouillon granules",1,535670,1.86682099053522e-06,"train_test"
5782,"root beer",1,535670,1.86682099053522e-06,"train_test"
5783,"Budweiser",1,535670,1.86682099053522e-06,"train_test"
5784,"ceci bean",1,535670,1.86682099053522e-06,"train_test"
5785,"homemade stock",1,535670,1.86682099053522e-06,"train_test"
5786,"Flora pro.activ",1,535670,1.86682099053522e-06,"train_test"
5787,"KRAFT Shredded Pepper Jack Cheese with a TOUCH OF PHILADELPHIA",1,535670,1.86682099053522e-06,"train_test"
5788,"taco seasoned cheese",1,535670,1.86682099053522e-06,"train_test"
5789,"agar agar flakes",1,535670,1.86682099053522e-06,"train_test"
5790,"taro leaf",1,535670,1.86682099053522e-06,"train_test"
5791,"Heinz Tomato Ketchup",1,535670,1.86682099053522e-06,"train_test"
5792,"and cook drain pasta ziti",1,535670,1.86682099053522e-06,"train_test"
5793,"chilled seltzer",1,535670,1.86682099053522e-06,"train_test"
5794,"Jimmy Dean Pork Sausage",1,535670,1.86682099053522e-06,"train_test"
5795,"Pam No-Stick Cooking Spray",1,535670,1.86682099053522e-06,"train_test"
5796,"jambon de bayonne",1,535670,1.86682099053522e-06,"train_test"
5797,"citrus peel",1,535670,1.86682099053522e-06,"train_test"
5798,"hierba santa",1,535670,1.86682099053522e-06,"train_test"
5799,"veal loin",1,535670,1.86682099053522e-06,"train_test"
5800,"low-fat sesame-ginger dressing",1,535670,1.86682099053522e-06,"train_test"
5801,"gelatin sheet",1,535670,1.86682099053522e-06,"train_test"
5802,"sparkling rose wine",1,535670,1.86682099053522e-06,"train_test"
5803,"kampyo",1,535670,1.86682099053522e-06,"train_test"
5804,"katsuo dashi",1,535670,1.86682099053522e-06,"train_test"
5805,"maca powder",1,535670,1.86682099053522e-06,"train_test"
5806,"alaskan king salmon",1,535670,1.86682099053522e-06,"train_test"
5807,"evapor low-fat milk",1,535670,1.86682099053522e-06,"train_test"
5808,"Kraft Sharp Cheddar Cheese",1,535670,1.86682099053522e-06,"train_test"
5809,"nonfat block cream cheese",1,535670,1.86682099053522e-06,"train_test"
5810,"low sodium 96% fat free ham",1,535670,1.86682099053522e-06,"train_test"
5811,"ammonium bicarbonate",1,535670,1.86682099053522e-06,"train_test"
5812,"creme de framboise",1,535670,1.86682099053522e-06,"train_test"
5813,"hot italian pork sausage",1,535670,1.86682099053522e-06,"train_test"
5814,"wish-bone",1,535670,1.86682099053522e-06,"train_test"
5815,"mineral water",1,535670,1.86682099053522e-06,"train_test"
5816,"skinless chicken fillets",1,535670,1.86682099053522e-06,"train_test"
5817,"awase miso",1,535670,1.86682099053522e-06,"train_test"
5818,"chicken consomme",1,535670,1.86682099053522e-06,"train_test"
5819,"ascorbic acid",1,535670,1.86682099053522e-06,"train_test"
5820,"saltpeter",1,535670,1.86682099053522e-06,"train_test"
5821,"dried oysters",1,535670,1.86682099053522e-06,"train_test"
5822,"wood mushrooms",1,535670,1.86682099053522e-06,"train_test"
5823,"eye of the round",1,535670,1.86682099053522e-06,"train_test"
5824,"shelled hemp seeds",1,535670,1.86682099053522e-06,"train_test"
5825,"meat-filled tortellini",1,535670,1.86682099053522e-06,"train_test"
5826,"pancit bihon",1,535670,1.86682099053522e-06,"train_test"
5827,"fern",1,535670,1.86682099053522e-06,"train_test"
5828,"apple puree",1,535670,1.86682099053522e-06,"train_test"
5829,"veggie patties",1,535670,1.86682099053522e-06,"train_test"
5830,"pink lentil",1,535670,1.86682099053522e-06,"train_test"
5831,"Pernod Liqueur",1,535670,1.86682099053522e-06,"train_test"
5832,"cabbage lettuce",1,535670,1.86682099053522e-06,"train_test"
5833,"pork picnic roast",1,535670,1.86682099053522e-06,"train_test"
5834,"knorr homestyl stock   beef",1,535670,1.86682099053522e-06,"train_test"
5835,"vanilla custard",1,535670,1.86682099053522e-06,"train_test"
5836,"nigari tofu",1,535670,1.86682099053522e-06,"train_test"
5837,"levain bread",1,535670,1.86682099053522e-06,"train_test"
5838,"mint extract",1,535670,1.86682099053522e-06,"train_test"
5839,"smoked rashers",1,535670,1.86682099053522e-06,"train_test"
5840,"Jose Cuervo",1,535670,1.86682099053522e-06,"train_test"
5841,"turkey breast steaks",1,535670,1.86682099053522e-06,"train_test"
5842,"bertolli organic tradit sauc",1,535670,1.86682099053522e-06,"train_test"
5843,"fillet of beef",1,535670,1.86682099053522e-06,"train_test"
5844,"Quorn Chik''n Tenders",1,535670,1.86682099053522e-06,"train_test"
5845,"pastry tart shell",1,535670,1.86682099053522e-06,"train_test"
5846,"cashew milk",1,535670,1.86682099053522e-06,"train_test"
5847,"33% less sodium cooked ham",1,535670,1.86682099053522e-06,"train_test"
5848,"non dairy yogurt",1,535670,1.86682099053522e-06,"train_test"
5849,"english breakfast tea bags",1,535670,1.86682099053522e-06,"train_test"
5850,"italian pizza crust",1,535670,1.86682099053522e-06,"train_test"
5851,"Bob Evans Italian Sausage",1,535670,1.86682099053522e-06,"train_test"
5852,"no-calorie sweetener",1,535670,1.86682099053522e-06,"train_test"
5853,"sauerkraut juice",1,535670,1.86682099053522e-06,"train_test"
5854,"cherry syrup",1,535670,1.86682099053522e-06,"train_test"
5855,"frozen fruit",1,535670,1.86682099053522e-06,"train_test"
5856,"rose hip tea bags",1,535670,1.86682099053522e-06,"train_test"
5857,"garbonzo bean",1,535670,1.86682099053522e-06,"train_test"
5858,"low sodium fat free vegetable broth",1,535670,1.86682099053522e-06,"train_test"
5859,"butternut",1,535670,1.86682099053522e-06,"train_test"
5860,"squid tube",1,535670,1.86682099053522e-06,"train_test"
5861,"egg roll skins",1,535670,1.86682099053522e-06,"train_test"
5862,"reduced sodium cream of mushroom soup",1,535670,1.86682099053522e-06,"train_test"
5863,"acai juice",1,535670,1.86682099053522e-06,"train_test"
5864,"chocolate cookie crumbs",1,535670,1.86682099053522e-06,"train_test"
5865,"Tamari Tamari",1,535670,1.86682099053522e-06,"train_test"
5866,"basa fillets",1,535670,1.86682099053522e-06,"train_test"
5867,"turbot fillets",1,535670,1.86682099053522e-06,"train_test"
5868,"low-fat salad dressing",1,535670,1.86682099053522e-06,"train_test"
5869,"garbanzo bean flour",1,535670,1.86682099053522e-06,"train_test"
5870,"gluten-free oat",1,535670,1.86682099053522e-06,"train_test"
5871,"psyllium husks",1,535670,1.86682099053522e-06,"train_test"
5872,"teff",1,535670,1.86682099053522e-06,"train_test"
5873,"masago",1,535670,1.86682099053522e-06,"train_test"
5874,"superfine white sugar",1,535670,1.86682099053522e-06,"train_test"
5875,"amberjack fillet",1,535670,1.86682099053522e-06,"train_test"
5876,"Green Giant<U+2122> sliced mushrooms",1,535670,1.86682099053522e-06,"train_test"
5877,"ladys house seasoning",1,535670,1.86682099053522e-06,"train_test"
5878,"skinless flounder fillets",1,535670,1.86682099053522e-06,"train_test"
5879,"chuck tender",1,535670,1.86682099053522e-06,"train_test"
5880,"margarine spread",1,535670,1.86682099053522e-06,"train_test"
5881,"pain au levain",1,535670,1.86682099053522e-06,"train_test"
5882,"Mae Ploy Sweet Chili Sauce",1,535670,1.86682099053522e-06,"train_test"
5883,"pane di casa",1,535670,1.86682099053522e-06,"train_test"
5884,"multi-grain penne pasta",1,535670,1.86682099053522e-06,"train_test"
5885,"Royal Baking Powder",1,535670,1.86682099053522e-06,"train_test"
5886,"single malt Scotch",1,535670,1.86682099053522e-06,"train_test"
5887,"lap cheong",1,535670,1.86682099053522e-06,"train_test"
5888,"soya cheese",1,535670,1.86682099053522e-06,"train_test"
5889,"kumquats in syrup",1,535670,1.86682099053522e-06,"train_test"
5890,"dried allspice berries",1,535670,1.86682099053522e-06,"train_test"
5891,"soup bones",1,535670,1.86682099053522e-06,"train_test"
5892,"granulated tapioca",1,535670,1.86682099053522e-06,"train_test"
5893,"Ragu Classic Alfredo Sauce",1,535670,1.86682099053522e-06,"train_test"
5894,"Ragu Golden Veggie Fettuccine Pasta",1,535670,1.86682099053522e-06,"train_test"
5895,"Flora Original",1,535670,1.86682099053522e-06,"train_test"
5896,"Knorr Chicken Stock Cubes",1,535670,1.86682099053522e-06,"train_test"
5897,"shank half",1,535670,1.86682099053522e-06,"train_test"
5898,"atlantic cod fillets",1,535670,1.86682099053522e-06,"train_test"
5899,"dried tagliatelle",1,535670,1.86682099053522e-06,"train_test"
5900,"whole wheat sandwich bread",1,535670,1.86682099053522e-06,"train_test"
5901,"chicken in water",1,535670,1.86682099053522e-06,"train_test"
5902,"low-fat white sauce",1,535670,1.86682099053522e-06,"train_test"
5903,"double smoked bacon",1,535670,1.86682099053522e-06,"train_test"
5904,"Mazola Canola Oil",1,535670,1.86682099053522e-06,"train_test"
